Date_of_Loss,Total_Cost
9/14/2012 0:00,355229.17
9/15/2012 0:00,218262.43
9/16/2012 0:00,156922.98
9/17/2012 0:00,406582.55
9/18/2012 0:00,354225.97
9/19/2012 0:00,333440.12
9/20/2012 0:00,443189.18
9/21/2012 0:00,341624.96
9/22/2012 0:00,150134.19
9/23/2012 0:00,234311.68
9/24/2012 0:00,485022.65
9/25/2012 0:00,350813.11
9/26/2012 0:00,400899.85
9/27/2012 0:00,395161.75
9/28/2012 0:00,272818.07
9/29/2012 0:00,201794.92
9/30/2012 0:00,169919.21
10/1/2012 0:00,268193.21
10/2/2012 0:00,441939.59
10/3/2012 0:00,353219.14
10/4/2012 0:00,382954.6
10/5/2012 0:00,333835.43
10/6/2012 0:00,183910.57
10/7/2012 0:00,146279.75
10/8/2012 0:00,331211.19
10/9/2012 0:00,235055.94
10/10/2012 0:00,459509.38
10/11/2012 0:00,373867.94
10/12/2012 0:00,263340.69
10/13/2012 0:00,135462.42
10/14/2012 0:00,86397.39
10/15/2012 0:00,341031.29
10/16/2012 0:00,352078.14
10/17/2012 0:00,383675.05
10/18/2012 0:00,240158.58
10/19/2012 0:00,389053.61
10/20/2012 0:00,203020.48
10/21/2012 0:00,123917.75
10/22/2012 0:00,279867.53
10/23/2012 0:00,319109.72
10/24/2012 0:00,359272.5
10/25/2012 0:00,230429.05
10/26/2012 0:00,305542.88
10/27/2012 0:00,142872.75
10/28/2012 0:00,99071.08
10/29/2012 0:00,337182.18
10/30/2012 0:00,313608.22
10/31/2012 0:00,286375.43
11/1/2012 0:00,350571.89
11/2/2012 0:00,184368.73
11/3/2012 0:00,191653.95
11/4/2012 0:00,120857.26
11/5/2012 0:00,274003.79
11/6/2012 0:00,307808.38
11/7/2012 0:00,405764.2
11/8/2012 0:00,286803.23
11/9/2012 0:00,364835.34
11/10/2012 0:00,107219.77
11/11/2012 0:00,78342.93
11/12/2012 0:00,328950.62
11/13/2012 0:00,355017.33
11/14/2012 0:00,312812.44
11/15/2012 0:00,290127.41
11/16/2012 0:00,251142.92
11/17/2012 0:00,86155.79
11/18/2012 0:00,82646.97
11/19/2012 0:00,312307.34
11/20/2012 0:00,291302.27
11/21/2012 0:00,228689.57
11/22/2012 0:00,89923.22
11/23/2012 0:00,167591.59
11/24/2012 0:00,121327.9
11/25/2012 0:00,117324.33
11/26/2012 0:00,318813.76
11/27/2012 0:00,264203.55
11/28/2012 0:00,370230.88
11/29/2012 0:00,341234.48
11/30/2012 0:00,246246.23
12/1/2012 0:00,161162.36
12/2/2012 0:00,108915.98
12/3/2012 0:00,346533.9
12/4/2012 0:00,273579.73
12/5/2012 0:00,223682.61
12/6/2012 0:00,234289.31
12/7/2012 0:00,227416.12
12/8/2012 0:00,138167.22
12/9/2012 0:00,98510.27
12/10/2012 0:00,332578.13
12/11/2012 0:00,275461.21
12/12/2012 0:00,300141.99
12/13/2012 0:00,286956.27
12/14/2012 0:00,163177.79
12/15/2012 0:00,122248.49
12/16/2012 0:00,61831.66
12/17/2012 0:00,213017.79
12/18/2012 0:00,236856.14
12/19/2012 0:00,261379.12
12/20/2012 0:00,198474.71
12/21/2012 0:00,271693.98
12/22/2012 0:00,133142.65
12/23/2012 0:00,70524.24
12/24/2012 0:00,157421.3
12/25/2012 0:00,20890.8
12/26/2012 0:00,235681.44
12/27/2012 0:00,323173.28
12/28/2012 0:00,222139.02
12/29/2012 0:00,159118.96
12/30/2012 0:00,159289.35
12/31/2012 0:00,167630.73
1/1/2013 0:00,95552.8
1/2/2013 0:00,249253.55
1/3/2013 0:00,237300.28
1/4/2013 0:00,320482.56
1/5/2013 0:00,121475.79
1/6/2013 0:00,116465.97
1/7/2013 0:00,246095.2
1/8/2013 0:00,333431.47
1/9/2013 0:00,206405.19
1/10/2013 0:00,201119.22
1/11/2013 0:00,169553.41
1/12/2013 0:00,95607.64
1/13/2013 0:00,96819.29
1/14/2013 0:00,275740.79
1/15/2013 0:00,238883.58
1/16/2013 0:00,323283.25
1/17/2013 0:00,240429.26
1/18/2013 0:00,137471.13
1/19/2013 0:00,94176.41
1/20/2013 0:00,81960.52
1/21/2013 0:00,94675.27
1/22/2013 0:00,201671.54
1/23/2013 0:00,259622.66
1/24/2013 0:00,166731.79
1/25/2013 0:00,242222.31
1/26/2013 0:00,93285.06
1/27/2013 0:00,113160.55
1/28/2013 0:00,234388.07
1/29/2013 0:00,312381.23
1/30/2013 0:00,297811.72
1/31/2013 0:00,247860.31
2/1/2013 0:00,186526.03
2/2/2013 0:00,84906.35
2/3/2013 0:00,86625.29
2/4/2013 0:00,213570.99
2/5/2013 0:00,214166.43
2/6/2013 0:00,217977.16
2/7/2013 0:00,197520.77
2/8/2013 0:00,175790.29
2/9/2013 0:00,87074.87
2/10/2013 0:00,121143.9
2/11/2013 0:00,210810.52
2/12/2013 0:00,170904.81
2/13/2013 0:00,170203.5
2/14/2013 0:00,151130.39
2/15/2013 0:00,181549.33
2/16/2013 0:00,52411.77
2/17/2013 0:00,58563.08
2/18/2013 0:00,174160.51
2/19/2013 0:00,244173.68
2/20/2013 0:00,189488.87
2/21/2013 0:00,156791.9
2/22/2013 0:00,163231.8
2/23/2013 0:00,112789.06
2/24/2013 0:00,91625.82
2/25/2013 0:00,196764.76
2/26/2013 0:00,248108.71
2/27/2013 0:00,208097.99
2/28/2013 0:00,166581.48
3/1/2013 0:00,177168.01
3/2/2013 0:00,99354.47
3/3/2013 0:00,61757.36
3/4/2013 0:00,201204.14
3/5/2013 0:00,168538.98
3/6/2013 0:00,159336.95
3/7/2013 0:00,174342
3/8/2013 0:00,140387.5
3/9/2013 0:00,81563.2
3/10/2013 0:00,67567.21
3/11/2013 0:00,144208.23
3/12/2013 0:00,203726.43
3/13/2013 0:00,168218.15
3/14/2013 0:00,165219.79
3/15/2013 0:00,120222.8
3/16/2013 0:00,56217.94
3/17/2013 0:00,44285.08
3/18/2013 0:00,154708.01
3/19/2013 0:00,134423.97
3/20/2013 0:00,135325.56
3/21/2013 0:00,116971.77
3/22/2013 0:00,106610.13
3/23/2013 0:00,65930.13
3/24/2013 0:00,61353.48
3/25/2013 0:00,123891.86
3/26/2013 0:00,97600.8
3/27/2013 0:00,118443.81
3/28/2013 0:00,90002.25
3/29/2013 0:00,89142.46
3/30/2013 0:00,27895.97
3/31/2013 0:00,30377.65
4/1/2013 0:00,92921.16
4/2/2013 0:00,97239.33
4/3/2013 0:00,105739.69
4/4/2013 0:00,102010.22
4/5/2013 0:00,84765.79
4/6/2013 0:00,53001.34
4/7/2013 0:00,35736.22
4/8/2013 0:00,113976.5
4/9/2013 0:00,97775.51
4/10/2013 0:00,77459.43
4/11/2013 0:00,65199.9
4/12/2013 0:00,61662.6
4/13/2013 0:00,50585.32
4/14/2013 0:00,44081.59
4/15/2013 0:00,96700.76
4/16/2013 0:00,63575.12
4/17/2013 0:00,72993.17
4/18/2013 0:00,84581.11
4/19/2013 0:00,79606.7
4/20/2013 0:00,28044.69
4/21/2013 0:00,34807.77
4/22/2013 0:00,71691.42
4/23/2013 0:00,93414.5
4/24/2013 0:00,83462.97
4/25/2013 0:00,65948.37
4/26/2013 0:00,71993.79
4/27/2013 0:00,34184.5
4/28/2013 0:00,16820.87
4/29/2013 0:00,50242.67
4/30/2013 0:00,32820.99
5/1/2013 0:00,63313.75
5/2/2013 0:00,72547.91
5/3/2013 0:00,49215.58
5/4/2013 0:00,20924.99
5/5/2013 0:00,27724.02
5/6/2013 0:00,47950.86
5/7/2013 0:00,52373.73
5/8/2013 0:00,41934.31
5/9/2013 0:00,41218.05
5/10/2013 0:00,47631.17
5/11/2013 0:00,19476.38
5/12/2013 0:00,26435.63
5/13/2013 0:00,42850.38
5/14/2013 0:00,43348.51
5/15/2013 0:00,51175.95
5/16/2013 0:00,29411.81
5/17/2013 0:00,25181.33
5/18/2013 0:00,17022.57
5/19/2013 0:00,12706.45
5/20/2013 0:00,21864.19
5/21/2013 0:00,26231.25
5/22/2013 0:00,20062.43
5/23/2013 0:00,22002.85
5/24/2013 0:00,14887.35
5/25/2013 0:00,10208.97
5/26/2013 0:00,5332.03
5/27/2013 0:00,10410.27
5/28/2013 0:00,12518.33
5/29/2013 0:00,13264.12
5/30/2013 0:00,15969.97
5/31/2013 0:00,9376.57
6/1/2013 0:00,4842.07
6/2/2013 0:00,5269.67
6/3/2013 0:00,7431.75
6/4/2013 0:00,3989.71
6/5/2013 0:00,5196.26
6/6/2013 0:00,4668.78
6/7/2013 0:00,3654.11
6/8/2013 0:00,731.8
6/9/2013 0:00,565.92
6/10/2013 0:00,2044.07
6/11/2013 0:00,2043.88
6/12/2013 0:00,2499.04
6/13/2013 0:00,2258.25
6/14/2013 0:00,1479.38
6/15/2013 0:00,711.15
6/16/2013 0:00,78.85
6/17/2013 0:00,1784.55
6/18/2013 0:00,849.36
6/19/2013 0:00,242.13
6/20/2013 0:00,115.57
