Date_of_Loss,Total_Cost
10/15/2012 0:00,48126.32
10/17/2012 0:00,3722.21
10/18/2012 0:00,17413.92
10/19/2012 0:00,15607.88
10/20/2012 0:00,1058.61
10/22/2012 0:00,17342.66
10/23/2012 0:00,6081.75
10/24/2012 0:00,17008.26
10/25/2012 0:00,556.12
10/26/2012 0:00,7317.59
10/27/2012 0:00,1790.97
10/28/2012 0:00,45099.21
10/30/2012 0:00,30575.48
10/31/2012 0:00,8.2
11/2/2012 0:00,1060.4
11/3/2012 0:00,8253.72
11/5/2012 0:00,6890.34
11/6/2012 0:00,7215.6
11/8/2012 0:00,19002.21
11/9/2012 0:00,23180.42
11/10/2012 0:00,22637.92
11/12/2012 0:00,19597.08
11/13/2012 0:00,13478.39
11/15/2012 0:00,16878.71
11/16/2012 0:00,26291.19
11/19/2012 0:00,23717.86
11/21/2012 0:00,15773.11
11/23/2012 0:00,24439.87
11/26/2012 0:00,61542.31
11/28/2012 0:00,13323.43
11/29/2012 0:00,1661.56
11/30/2012 0:00,523.31
12/1/2012 0:00,2191.45
12/3/2012 0:00,2086.2
12/4/2012 0:00,15867.96
12/7/2012 0:00,1500
12/9/2012 0:00,16989.63
12/10/2012 0:00,6166.36
12/11/2012 0:00,5673.48
12/12/2012 0:00,9287.46
12/13/2012 0:00,6262.64
12/14/2012 0:00,2861.73
12/18/2012 0:00,53299.66
12/19/2012 0:00,1788.75
12/20/2012 0:00,4143.26
12/21/2012 0:00,10962.17
12/22/2012 0:00,13456.34
12/29/2012 0:00,9908
1/4/2013 0:00,658.2
1/8/2013 0:00,5614.19
1/9/2013 0:00,16200.45
1/10/2013 0:00,20466.72
1/13/2013 0:00,5792.41
1/19/2013 0:00,3937.26
1/21/2013 0:00,4680.9
1/25/2013 0:00,1795.2
1/27/2013 0:00,3076.64
1/28/2013 0:00,270.51
1/29/2013 0:00,488.72
1/30/2013 0:00,17021.13
1/31/2013 0:00,4546.52
2/4/2013 0:00,865.6
2/6/2013 0:00,16.4
2/9/2013 0:00,1814.09
2/14/2013 0:00,1664.9
2/15/2013 0:00,453.37
2/18/2013 0:00,2394.83
2/20/2013 0:00,9087.3
2/21/2013 0:00,2875.61
2/25/2013 0:00,25503.39
2/26/2013 0:00,5788.25
2/27/2013 0:00,158.52
3/1/2013 0:00,381.51
3/3/2013 0:00,3588
3/4/2013 0:00,88.05
3/6/2013 0:00,72.26
3/7/2013 0:00,556.52
3/9/2013 0:00,3079.2
3/14/2013 0:00,1864.42
3/16/2013 0:00,2222.58
3/20/2013 0:00,3353.93
3/21/2013 0:00,1315.64
3/29/2013 0:00,4140.77
4/10/2013 0:00,571.54
4/12/2013 0:00,89.41
4/30/2013 0:00,323.2
5/10/2013 0:00,9.42
5/13/2013 0:00,506.29
5/23/2013 0:00,312.1
5/28/2013 0:00,8.2
